R,M
16.606000999997313,0.1674273894549279
15.504000999996848,0.17944792019645786
14.636000999997329,0.190721210371698
13.916000999997728,0.2013022259832489
13.296000999998071,0.21124545164690267
12.737000999998381,0.22078391400681038
12.12400099999872,0.23367180949367722
11.489000999999073,0.25260254833511486
10.906000999999396,0.2788234897529939
10.419000999999666,0.31329843750749253
10.046000999999873,0.35681766343202953
9.78100100000002,0.41004094410004294
9.612001000000113,0.4734948820638527
9.520001000000164,0.5475871644998398
9.49100100000018,0.6324858944382038
9.50800100000017,0.7280684249203488
9.559001000000142,0.8338217402664058
9.633001000000101,0.9488174819702098
9.721001000000053,1.0717191891225433
9.815001,1.2006572768943469
9.908000999999949,1.3333570584336045
9.984000999999907,1.4596750136400785
10.030000999999881,1.5728701139057462
10.046000999999873,1.6730085152396943
10.03200099999988,1.760192879210465
9.991000999999903,1.8346104942393282
9.926000999999939,1.8966119255493563
9.840000999999987,1.9467206184532444
9.735001000000045,1.9853458474657757
9.61600100000011,2.0132495374781305
