R,M
16.397000999997058,0.17165001351146475
14.88700099999719,0.1906730989765801
13.7870009999978,0.20815322980450401
12.906000999998287,0.2242768869196897
12.025000999998776,0.2445515474101003
11.125000999999274,0.27991395675552244
10.414000999999669,0.33471590597060474
9.956000999999922,0.41198689360143625
9.723001000000052,0.5142048815604161
9.661001000000086,0.6429135264399287
9.714001000000057,0.7985001419297357
9.839000999999987,0.9792205177139369
10.001000999999897,1.1810605461039225
10.172000999999803,1.3972701501010434
10.316000999999723,1.606927052702563
10.396000999999679,1.790568002653452
10.413000999999669,1.947349830390795
10.37500099999969,2.0769726628873864
10.292000999999736,2.1800592001074004
10.174000999999802,2.258153472428282
